diet_pattern,subgroup,Age_label,Sex_label,Race_label,food_group,disease,pathway,median,median_LB,median_UB
Med,2,20-34,Female,NHB,gr_whole,DIAB,medBMI,4.43799480657825,2.78343025076996,6.34066991564196
Med,2,20-34,Female,NHB,gr_whole,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,gr_whole,HHD,medBMI,2.19670362301138,0,5.82232018166938
Med,2,20-34,Female,NHB,gr_whole,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,HSTK,direct,0,0,0
Med,2,20-34,Female,NHB,gr_whole,HSTK,medBMI,0.706200218652633,0.420192686705839,1.14839994876632
Med,2,20-34,Female,NHB,gr_whole,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,IHD,direct,7.67569470812927,0.184984143612157,15.2094251792964
Med,2,20-34,Female,NHB,gr_whole,IHD,medBMI,1.47074669300852,0.960042484926599,2.21131733125675
Med,2,20-34,Female,NHB,gr_whole,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,ISTK,direct,6.99568827820621,2.54753457805383,12.5955453845226
Med,2,20-34,Female,NHB,gr_whole,ISTK,medBMI,0.323401209835464,0.144411252646099,0.551036160371691
Med,2,20-34,Female,NHB,gr_whole,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,OSTK,direct,2.7572414876185,0.647481493598409,5.41243211498904
Med,2,20-34,Female,NHB,gr_whole,OSTK,medBMI,0.243662447371677,0.0900618421947661,0.417146794421229
Med,2,20-34,Female,NHB,gr_whole,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,gr_whole,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,gr_whole,Other_CVD,medBMI,3.28190110424504,2.49577194180104,4.18927351118592
Med,2,20-34,Female,NHB,gr_whole,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,Cancer,direct,0.920839253828087,0.281492214637865,1.8619876449708
Med,2,20-34,Female,NHB,leg_tot,Cancer,medBMI,2.43833711862736,1.55514403058751,3.55552102465503
Med,2,20-34,Female,NHB,leg_tot,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,DIAB,direct,0,0,0
Med,2,20-34,Female,NHB,leg_tot,DIAB,medBMI,3.26445093550439,1.59676891516714,5.68968321680523
Med,2,20-34,Female,NHB,leg_tot,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,leg_tot,HHD,medBMI,1.5851772956556,0,4.55450869078155
Med,2,20-34,Female,NHB,leg_tot,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,HSTK,direct,2.19417416184374,0.424023572510311,4.43648018169134
Med,2,20-34,Female,NHB,leg_tot,HSTK,medBMI,0.517384854733792,0.231857662218095,0.974061396289591
Med,2,20-34,Female,NHB,leg_tot,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,IHD,direct,1.33773541288182,0.438529097426531,2.39684650711766
Med,2,20-34,Female,NHB,leg_tot,IHD,medBMI,1.09880758121093,0.516471731681009,1.948901822324
Med,2,20-34,Female,NHB,leg_tot,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,ISTK,direct,0.798003859856397,0.240297119688607,1.54813591750735
Med,2,20-34,Female,NHB,leg_tot,ISTK,medBMI,0.240577479405819,0.0863089143001611,0.521719155968371
Med,2,20-34,Female,NHB,leg_tot,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,OSTK,direct,0.736925316733442,0.208576752450467,1.52726008240021
Med,2,20-34,Female,NHB,leg_tot,OSTK,medBMI,0.174160759837518,0.05548141365881,0.356143212789573
Med,2,20-34,Female,NHB,leg_tot,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,leg_tot,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,leg_tot,Other_CVD,medBMI,2.45105103460992,1.49702998237197,3.72591079627115
Med,2,20-34,Female,NHB,leg_tot,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,Cancer,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,Cancer,medBMI,0.862978809901146,0.499629299340834,1.30828202640049
Med,2,20-34,Female,NHB,pf_ns,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,DIAB,direct,11.1797185352888,5.29380144528706,18.5911561728289
Med,2,20-34,Female,NHB,pf_ns,DIAB,medBMI,1.16083072392547,0.420077251952655,2.25463607208022
Med,2,20-34,Female,NHB,pf_ns,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,HHD,medBMI,0.538086345208092,3.05333010386119e-8,1.85152380932111
Med,2,20-34,Female,NHB,pf_ns,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,HSTK,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,HSTK,medBMI,0.185229699471882,0.070106382141506,0.376341595655046
Med,2,20-34,Female,NHB,pf_ns,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,IHD,direct,20.9706516299069,11.7531737298111,31.1945052361384
Med,2,20-34,Female,NHB,pf_ns,IHD,medBMI,0.392599295023252,0.150516210726151,0.741898329176643
Med,2,20-34,Female,NHB,pf_ns,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,ISTK,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,ISTK,medBMI,0.0842727104648971,0.0236552160902092,0.187570388743879
Med,2,20-34,Female,NHB,pf_ns,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,OSTK,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,OSTK,medBMI,0.06019428843646,0.0168806828664373,0.140249981885913
Med,2,20-34,Female,NHB,pf_ns,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_ns,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_ns,Other_CVD,medBMI,0.878271491685834,0.498910842571365,1.39445349629663
Med,2,20-34,Female,NHB,pf_ns,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,Cancer,direct,1.39843307626791,0,4.91616247870438
Med,2,20-34,Female,NHB,pf_pm,Cancer,medBMI,0.140326307294485,0,0.46865727563281
Med,2,20-34,Female,NHB,pf_pm,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,DIAB,direct,5.03057572055924,0,14.6502057829269
Med,2,20-34,Female,NHB,pf_pm,DIAB,medBMI,0.195508226309043,0,0.647542084356308
Med,2,20-34,Female,NHB,pf_pm,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_pm,HHD,medBMI,0.0724894358536725,0,0.565170724413445
Med,2,20-34,Female,NHB,pf_pm,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,HSTK,direct,0,0,0
Med,2,20-34,Female,NHB,pf_pm,HSTK,medBMI,0.0299614548901935,0,0.112971732613325
Med,2,20-34,Female,NHB,pf_pm,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,IHD,direct,2.5025528474151,0,9.2607717312404
Med,2,20-34,Female,NHB,pf_pm,IHD,medBMI,0.066515331502965,0,0.23236899935049
Med,2,20-34,Female,NHB,pf_pm,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,ISTK,direct,0.1286293146423,0,0.557787297595637
Med,2,20-34,Female,NHB,pf_pm,ISTK,medBMI,0.0135804620795307,0,0.0532507310735884
Med,2,20-34,Female,NHB,pf_pm,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,OSTK,direct,0.0374941449533852,0,0.172771448438563
Med,2,20-34,Female,NHB,pf_pm,OSTK,medBMI,0.00983868393973374,0,0.0414603157894462
Med,2,20-34,Female,NHB,pf_pm,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_pm,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_pm,Other_CVD,medBMI,0.148938866137088,0,0.457156921803028
Med,2,20-34,Female,NHB,pf_pm,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,Cancer,direct,0,0,0.464560182168774
Med,2,20-34,Female,NHB,pf_redm,Cancer,medBMI,0,0,0.0948334298865245
Med,2,20-34,Female,NHB,pf_redm,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,DIAB,direct,0,0,0.677900661321157
Med,2,20-34,Female,NHB,pf_redm,DIAB,medBMI,0,0,0.130749836601816
Med,2,20-34,Female,NHB,pf_redm,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_redm,HHD,medBMI,0,0,0.0743637594571438
Med,2,20-34,Female,NHB,pf_redm,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,HSTK,direct,0,0,0.632384661366046
Med,2,20-34,Female,NHB,pf_redm,HSTK,medBMI,0,0,0.0207247235502218
Med,2,20-34,Female,NHB,pf_redm,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,IHD,direct,0,0,0.437669830257366
Med,2,20-34,Female,NHB,pf_redm,IHD,medBMI,0,0,0.0442174386391915
Med,2,20-34,Female,NHB,pf_redm,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,ISTK,direct,0,0,0.224876973174066
Med,2,20-34,Female,NHB,pf_redm,ISTK,medBMI,0,0,0.00958090224532168
Med,2,20-34,Female,NHB,pf_redm,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,OSTK,direct,0,0,0.183854839092597
Med,2,20-34,Female,NHB,pf_redm,OSTK,medBMI,0,0,0.0060301470025056
Med,2,20-34,Female,NHB,pf_redm,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_redm,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_redm,Other_CVD,medBMI,0,0,0.0899986338128511
Med,2,20-34,Female,NHB,pf_redm,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Cancer,direct,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Cancer,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,DIAB,direct,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,DIAB,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,HHD,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,HSTK,direct,1.8581526364425,0.105485845190077,4.1840783383568
Med,2,20-34,Female,NHB,pf_seafood,HSTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,IHD,direct,3.06921893238653,0,6.99903348414911
Med,2,20-34,Female,NHB,pf_seafood,IHD,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,ISTK,direct,0.628142372379052,0,1.66595817192074
Med,2,20-34,Female,NHB,pf_seafood,ISTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,OSTK,direct,0.609309385380237,0.101287760238628,1.41302734255369
Med,2,20-34,Female,NHB,pf_seafood,OSTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Other_CVD,medBMI,0,0,0
Med,2,20-34,Female,NHB,pf_seafood,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,sodium,Cancer,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,Cancer,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,sodium,DIAB,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,DIAB,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,sodium,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,HHD,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,HHD,medSBP,8.55609744580364,2.99912179650114,16.2669926688447
Med,2,20-34,Female,NHB,sodium,HSTK,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,HSTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,HSTK,medSBP,2.53460079562081,0.787583135683071,5.7977923964955
Med,2,20-34,Female,NHB,sodium,IHD,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,IHD,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,IHD,medSBP,3.81486870213097,0.980018824557135,9.13835026253873
Med,2,20-34,Female,NHB,sodium,ISTK,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,ISTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,ISTK,medSBP,0.96499102908259,0.238411367350016,2.23385152101506
Med,2,20-34,Female,NHB,sodium,OSTK,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,OSTK,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,OSTK,medSBP,0.892070307801789,0.1914113844442,2.01981619054825
Med,2,20-34,Female,NHB,sodium,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,sodium,Other_CVD,medBMI,0,0,0
Med,2,20-34,Female,NHB,sodium,Other_CVD,medSBP,3.87663622400675,1.743540328488,6.76971518940724
Med,2,20-34,Female,NHB,ssb,Cancer,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,Cancer,medBMI,2.35657213521571,1.36504659881299,3.66582425760163
Med,2,20-34,Female,NHB,ssb,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,DIAB,direct,21.8475611575007,8.10794741631505,38.6984365339794
Med,2,20-34,Female,NHB,ssb,DIAB,medBMI,3.30902144930646,1.60642582569492,5.74180288735604
Med,2,20-34,Female,NHB,ssb,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,HHD,medBMI,1.54265281611029,0,5.27817732388253
Med,2,20-34,Female,NHB,ssb,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,HSTK,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,HSTK,medBMI,0.512258938589879,0.23539252852178,0.973999098738648
Med,2,20-34,Female,NHB,ssb,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,IHD,direct,15.0599582268356,7.86257737183297,23.9620598296149
Med,2,20-34,Female,NHB,ssb,IHD,medBMI,1.08721325193622,0.557971116350112,1.97997795510879
Med,2,20-34,Female,NHB,ssb,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,ISTK,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,ISTK,medBMI,0.237260338762689,0.0992688714685049,0.468684835847579
Med,2,20-34,Female,NHB,ssb,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,OSTK,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,OSTK,medBMI,0.17318692973157301,0.0552350445827529,0.335608911970288
Med,2,20-34,Female,NHB,ssb,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,ssb,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,ssb,Other_CVD,medBMI,2.42542738870797,1.4619978123271,3.66646756899164
Med,2,20-34,Female,NHB,ssb,Other_CVD,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,Cancer,direct,4.20443447893729,1.24861978359336,8.62085559444561
Med,2,20-34,Female,NHB,veg_exc_sta,Cancer,medBMI,0.784572091002766,0.512394567089309,1.11079420137654
Med,2,20-34,Female,NHB,veg_exc_sta,Cancer,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,DIAB,direct,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,DIAB,medBMI,1.08248320632238,0.508329514169966,1.96088455938543
Med,2,20-34,Female,NHB,veg_exc_sta,DIAB,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,HHD,direct,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,HHD,medBMI,0.513906664563287,2.59373618450221e-6,1.52715911408676
Med,2,20-34,Female,NHB,veg_exc_sta,HHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,HSTK,direct,9.55570174606394,1.67773089120192,17.9772943159787
Med,2,20-34,Female,NHB,veg_exc_sta,HSTK,medBMI,0.168050958829366,0.0776813973113378,0.302835509970865
Med,2,20-34,Female,NHB,veg_exc_sta,HSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,IHD,direct,6.24617999203925,2.30272301680718,10.5676410044475
Med,2,20-34,Female,NHB,veg_exc_sta,IHD,medBMI,0.363183628644424,0.164179084104138,0.627205596846081
Med,2,20-34,Female,NHB,veg_exc_sta,IHD,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,ISTK,direct,3.59296609610155,1.23993841669233,7.06964363385118
Med,2,20-34,Female,NHB,veg_exc_sta,ISTK,medBMI,0.0788520862673491,0.0258661249568718,0.158267219700942
Med,2,20-34,Female,NHB,veg_exc_sta,ISTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,OSTK,direct,3.27552215304116,0.92764894116174,6.57850867426625
Med,2,20-34,Female,NHB,veg_exc_sta,OSTK,medBMI,0.0573198245860997,0.0191626995806203,0.112690222135239
Med,2,20-34,Female,NHB,veg_exc_sta,OSTK,medSBP,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,Other_CVD,direct,0,0,0
Med,2,20-34,Female,NHB,veg_exc_sta,Other_CVD,medBMI,0.789909916254959,0.523313925283832,1.16484541894047
Med,2,20-34,Female,NHB,veg_exc_sta,Other_CVD,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,Cancer,direct,8.68534394044688,5.65330198850689,12.8435698960838
Med,3,20-34,Female,HIS,dairy_tot,Cancer,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,Cancer,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,DIAB,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,DIAB,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,DIAB,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HHD,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HHD,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HSTK,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HSTK,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,HSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,IHD,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,IHD,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,IHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,ISTK,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,ISTK,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,ISTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,OSTK,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,OSTK,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,OSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,Other_CVD,direct,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,Other_CVD,medBMI,0,0,0
Med,3,20-34,Female,HIS,dairy_tot,Other_CVD,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,Cancer,direct,5.577209585967,0.636264120105587,12.3228938557315
Med,3,20-34,Female,HIS,fruit_exc_juice,Cancer,medBMI,5.70923758429082,3.93269708590036,7.77201335423437
Med,3,20-34,Female,HIS,fruit_exc_juice,Cancer,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,DIAB,direct,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,DIAB,medBMI,1.11459743386959,0.547150205965123,1.98305508851878
Med,3,20-34,Female,HIS,fruit_exc_juice,DIAB,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,HHD,direct,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,HHD,medBMI,0.207656069661111,1.23212929536442e-7,0.703270441855339
Med,3,20-34,Female,HIS,fruit_exc_juice,HHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,HSTK,direct,16.4062205680704,7.40993840258342,26.0111554281869
Med,3,20-34,Female,HIS,fruit_exc_juice,HSTK,medBMI,0.382805842067901,0.185602269280186,0.663693279450354
Med,3,20-34,Female,HIS,fruit_exc_juice,HSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,IHD,direct,3.52255196168102,1.40110673746449,6.40453483598829
Med,3,20-34,Female,HIS,fruit_exc_juice,IHD,medBMI,0.300605735679413,0.142165845476698,0.549287301650517
Med,3,20-34,Female,HIS,fruit_exc_juice,IHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,ISTK,direct,2.62323340069022,1.25466924478763,4.34740205851355
Med,3,20-34,Female,HIS,fruit_exc_juice,ISTK,medBMI,0.152534295086261,0.0696113023386797,0.26516281530364
Med,3,20-34,Female,HIS,fruit_exc_juice,ISTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,OSTK,direct,3.90270955395118,1.75727022316949,6.2707685051544
Med,3,20-34,Female,HIS,fruit_exc_juice,OSTK,medBMI,0.103464862419202,0.0436866980539397,0.201564011455006
Med,3,20-34,Female,HIS,fruit_exc_juice,OSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,Other_CVD,direct,0,0,0
Med,3,20-34,Female,HIS,fruit_exc_juice,Other_CVD,medBMI,1.11516895308934,0.770280503573589,1.52721978821182
Med,3,20-34,Female,HIS,fruit_exc_juice,Other_CVD,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,Cancer,direct,64.2437657503893,41.734023290553,89.4037050053065
Med,3,20-34,Female,HIS,gr_whole,Cancer,medBMI,8.51134788947236,6.47228625677881,10.8682928205153
Med,3,20-34,Female,HIS,gr_whole,Cancer,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,DIAB,direct,14.2689344653289,7.63290120376249,21.9227406415942
Med,3,20-34,Female,HIS,gr_whole,DIAB,medBMI,1.60402873606474,0.924353660433432,2.65446089586917
Med,3,20-34,Female,HIS,gr_whole,DIAB,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,HHD,direct,0,0,0
Med,3,20-34,Female,HIS,gr_whole,HHD,medBMI,0.299135660288653,0,1.01560731726197
Med,3,20-34,Female,HIS,gr_whole,HHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,HSTK,direct,0,0,0
Med,3,20-34,Female,HIS,gr_whole,HSTK,medBMI,0.567026591380064,0.294277679874515,0.908558090705653
Med,3,20-34,Female,HIS,gr_whole,HSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,IHD,direct,2.34444349326178,0.204179710163115,4.84251252073109
Med,3,20-34,Female,HIS,gr_whole,IHD,medBMI,0.446628572786665,0.237251222848074,0.737893113036556
Med,3,20-34,Female,HIS,gr_whole,IHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,ISTK,direct,4.65531384829021,1.87531766685075,7.66152355127614
Med,3,20-34,Female,HIS,gr_whole,ISTK,medBMI,0.225206186280931,0.123235324700791,0.354415360980381
Med,3,20-34,Female,HIS,gr_whole,ISTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,OSTK,direct,1.73812671731416,0.594741567447499,3.21376682754928
Med,3,20-34,Female,HIS,gr_whole,OSTK,medBMI,0.154598069186371,0.0657896762653167,0.258962529983914
Med,3,20-34,Female,HIS,gr_whole,OSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,gr_whole,Other_CVD,direct,0,0,0
Med,3,20-34,Female,HIS,gr_whole,Other_CVD,medBMI,1.65434154351232,1.20620253300295,2.16678927974886
Med,3,20-34,Female,HIS,gr_whole,Other_CVD,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,Cancer,direct,0.134691831957969,0,0.603966391078496
Med,3,20-34,Female,HIS,leg_tot,Cancer,medBMI,0.685186729019541,0,2.37447254075234
Med,3,20-34,Female,HIS,leg_tot,Cancer,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,DIAB,direct,0,0,0
Med,3,20-34,Female,HIS,leg_tot,DIAB,medBMI,0.122297612651512,0,0.52374431825937
Med,3,20-34,Female,HIS,leg_tot,DIAB,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,HHD,direct,0,0,0
Med,3,20-34,Female,HIS,leg_tot,HHD,medBMI,0.0145345624674943,0,0.16150821227741
Med,3,20-34,Female,HIS,leg_tot,HHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,HSTK,direct,0.161151237594498,0,0.809093639089042
Med,3,20-34,Female,HIS,leg_tot,HSTK,medBMI,0.0431668834400944,0,0.182227376472113
Med,3,20-34,Female,HIS,leg_tot,HSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,IHD,direct,0.0395510027308799,0,0.161457580585688
Med,3,20-34,Female,HIS,leg_tot,IHD,medBMI,0.0349469916942862,0,0.155178760143547
Med,3,20-34,Female,HIS,leg_tot,IHD,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,ISTK,direct,0.0564388126250411,0,0.244220856563291
Med,3,20-34,Female,HIS,leg_tot,ISTK,medBMI,0.0173105955307959,0,0.076636960235387
Med,3,20-34,Female,HIS,leg_tot,ISTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,OSTK,direct,0.0459842454702543,0,0.205961311172604
Med,3,20-34,Female,HIS,leg_tot,OSTK,medBMI,0.0120719223126,0,0.051187911770513
Med,3,20-34,Female,HIS,leg_tot,OSTK,medSBP,0,0,0
Med,3,20-34,Female,HIS,leg_tot,Other_CVD,direct,0,0,0
Med,3,20-34,Female,HIS,leg_tot,Other_CVD,medBMI,0.13506889677411,0,0.4595385526788
Med,3,20-34,Female,HIS,leg_tot,Other_CVD,medSBP,0,0,0
Med,3,20-34,Female,HIS,pf_ns,Cancer,direct,0,0,0
Med,3,20-34,Female,HIS,pf_ns,Cancer,medBMI,1.52315858284615,0.830191238126414,2.59346593721428
Med,3,20-34,Female,HIS,pf_ns,Cancer,medSBP,0,0,0
Med,3,20-34,Female,HIS,pf_ns,DIAB,direct,2.80483799434524,1.16075493066134,5.34286921123365
Med,3,20-34,Female,HIS,pf_ns,DIAB,medBMI,0.299617184052697,0.0954243146761475,0.640501824583228
