"subgroup","Age","Sex","Race","outcome","risk_factor","RR_unit","RR","CI_lower","CI_upper","logRR","logCI_lower","logCI_upper"
15,2,2,3,"MMC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"MMC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"OC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"OSTK","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"OTH","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"PC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"PVD","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"RHD","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_pm","50g/d",1.18,1.01,1.38,0.1655144,0.009950331,0.3220835
15,2,2,3,"SCNC","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"SCNC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"TC","water","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","added_sugar","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","dairy","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","fruit","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","gr_refined","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","gr_whole","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","oil","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_egg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_ns","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_pm","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_poultry","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_redm","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_seafood","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_soy","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","sat_fat","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_dg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_leg","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_oth","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_ro","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","veg_exc_sta","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","fruit_exc_juice","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","ssb","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","sea_omega3_fa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","sodium","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","fiber","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_animal","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pf_plant","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pufa_rep_carb","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pufa_rep_sfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","pufa_rep_carbsfa","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","babyfood","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","coffee_tea","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","other","100 g/d",1,1,1,0,0,0
15,2,2,3,"TSTK","water","100 g/d",1,1,1,0,0,0
