disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2,X3
SCNC,41,1,75+,NHW,1009,65,927.2368340217038,1123.801843312682,954.1756443355964
SCNC,42,1,75+,NHB,366,42,349.1091711741461,304.8389153152888,366.8164738154938
SCNC,43,1,75+,HIS,190,20,151.28958325810927,185.890720710902,211.92408667892482
SCNC,44,1,75+,OTH,183,19,194.64746488300008,170.47774346359594,183.48705563724167
SCNC,45,2,75+,NHW,1197,73,1151.6458818329643,1365.1858289611391,1242.0983701667224
SCNC,46,2,75+,NHB,314,38,304.9437045634229,294.74080719777663,283.7995895422164
SCNC,47,2,75+,HIS,244,24,237.4344802926988,244.0534073960709,254.4982274878417
SCNC,48,2,75+,OTH,340,30,353.8779413649085,327.79569407242286,364.85911453427224
TC,1,1,20-34,NHW,3899,131,3806.2719841373673,3986.9277965325095,3982.049212016686
TC,2,1,20-34,NHB,379,39,401.1551004910871,439.62667453254915,402.55958180754703
TC,3,1,20-34,HIS,1177,56,1179.969737724735,1124.3233971155857,1136.8380331382905
TC,4,1,20-34,OTH,794,51,821.8545991833699,802.0306110643626,798.2120162419801
TC,5,2,20-34,NHW,920,64,1030.846634679418,972.8620825335049,887.4539363172394
TC,6,2,20-34,NHB,50,14,58.0588116895068,50.12334309611849,65.46122881573174
TC,7,2,20-34,HIS,237,25,238.91966770872995,282.2451893419684,265.5637000201715
TC,8,2,20-34,OTH,133,21,123.8222020857633,111.7479143512651,148.13295688889207
TC,9,1,35-44,NHW,3815,126,3800.182522714317,3894.3309349270444,3769.366816052724
TC,10,1,35-44,NHB,485,46,488.3851426282197,466.8220746441599,480.84689025936063
TC,11,1,35-44,HIS,1442,68,1414.394660697121,1371.3090651080608,1412.6465443315828
TC,12,1,35-44,OTH,1138,61,1172.8832695663655,1087.6759621419346,1034.92569995811
TC,13,2,35-44,NHW,1094,66,947.3234675360808,1144.5389206975897,1048.1154197905264
TC,14,2,35-44,NHB,59,15,76.7288100781928,56.68353507492759,48.35692396125633
TC,15,2,35-44,HIS,271,28,235.52609140300035,284.38686461984713,305.15195651273325
TC,16,2,35-44,OTH,235,27,259.90701365783247,232.24652404744373,244.07885060076038
TC,17,1,45-54,NHW,4644,144,4606.828888445965,4717.792793806608,4281.3557008498365
TC,18,1,45-54,NHB,494,42,393.259096913553,557.2157922991996,507.0622991270547
TC,19,1,45-54,HIS,1095,51,1025.4151857047575,1030.9342537056784,1049.2889761625179
TC,20,1,45-54,OTH,738,44,778.8683870525856,732.2471244713655,733.0184529208926
TC,21,2,45-54,NHW,1346,71,1353.6878499257245,1365.1236908895219,1376.5450802332653
TC,22,2,45-54,NHB,87,19,118.7168064408742,84.48753099522345,54.55277528750996
TC,23,2,45-54,HIS,268,26,266.75270985172267,281.6433379496441,261.404596233527
TC,24,2,45-54,OTH,405,42,337.847017065464,409.3629081510845,461.9437989490877
TC,25,1,55-64,NHW,5248,162,5282.130716318105,5070.081320480262,5313.0648215081665
TC,26,1,55-64,NHB,720,59,798.842653288039,719.779910318897,706.5498035387653
TC,27,1,55-64,HIS,997,56,1008.9203804179222,1059.1652061525454,945.2291070829241
TC,28,1,55-64,OTH,1007,63,948.7830139447752,1091.434045594708,1107.279610774126
TC,29,2,55-64,NHW,2753,116,2677.7079516097047,2650.231519488135,2907.430820156774
TC,30,2,55-64,NHB,222,30,245.91161615890422,194.3593552837781,217.33382159632154
TC,31,2,55-64,HIS,329,33,293.3811121328265,418.4986898085656,311.7353230270969
TC,32,2,55-64,OTH,340,37,340.16924952583,339.89587267735044,316.02682101064835
TC,33,1,65-74,NHW,3719,127,3640.4027329536975,3806.6240836660563,3634.216887712981
TC,34,1,65-74,NHB,415,39,364.8109713462954,435.00158713489833,441.4953200158096
TC,35,1,65-74,HIS,588,43,571.635174623995,606.5501706954328,580.951267191497
TC,36,1,65-74,OTH,411,31,387.022505320965,431.00137184468605,413.7948608343968
TC,37,2,65-74,NHW,2148,97,2212.7286135943064,2217.928599438416,2170.221741304411
TC,38,2,65-74,NHB,146,24,170.54835576189035,189.40846677779845,174.25978433142728
TC,39,2,65-74,HIS,155,21,141.89572312059136,165.73201659114778,153.11315307360292
TC,40,2,65-74,OTH,136,19,138.55933809066178,127.44288828425134,158.9448120888678
TC,41,1,75+,NHW,1715,86,1765.99393641276,1649.4973663617077,1750.8342894154464
TC,42,1,75+,NHB,198,31,151.1457032566659,227.15491870653125,195.76575730559955
TC,43,1,75+,HIS,176,19,213.18218040076033,185.7327304549404,195.68737940204733
TC,44,1,75+,OTH,116,15,111.68726949978534,102.95762379487354,129.15055733459997
TC,45,2,75+,NHW,1088,70,1138.2674617897571,1035.1371812451307,1062.4379212511124
TC,46,2,75+,NHB,45,14,39.75390602067048,48.33662616823306,63.15668724277045
TC,47,2,75+,HIS,81,14,82.03462297633943,77.06683448886515,114.35841374079494
TC,48,2,75+,OTH,95,16,86.16490716574363,98.86186081884007,93.85805607761412
TSTK,1,1,20-34,NHW,129,12,121.42872402740511,139.50462138495254,123.70093736836817
TSTK,2,1,20-34,NHB,82,10,79.5863108963707,81.68907841850533,90.02296862733147
TSTK,3,1,20-34,HIS,52,8,41.31756632019568,40.278375532345464,52.06617276474321
TSTK,4,1,20-34,OTH,17,5,13.935986861988779,17.257044465192756,26.524016929591852
TSTK,5,2,20-34,NHW,179,14,138.00286069279804,183.1025043499735,172.64484535163263
TSTK,6,2,20-34,NHB,93,10,89.60680466143964,94.88523312518679,104.3844196759814
TSTK,7,2,20-34,HIS,91,10,77.32784460755371,90.17451649416225,84.99071967545557
TSTK,8,2,20-34,OTH,18,5,22.75093311759662,19.554124028377906,20.29439536847294
TSTK,9,1,35-44,NHW,378,19,349.7044901241735,359.0648098480108,372.53374276371676
TSTK,10,1,35-44,NHB,204,15,190.01620417360851,188.064575427701,217.1452058723022
TSTK,11,1,35-44,HIS,110,11,100.64096700634292,121.97747049203053,101.06777998135331
TSTK,12,1,35-44,OTH,48,7,45.614268904435164,47.01524820295546,54.68391193564888
TSTK,13,2,35-44,NHW,407,21,383.6059227107404,447.68872783397285,423.1196610291525
TSTK,14,2,35-44,NHB,272,17,252.96903947890598,237.18128310278993,245.15867068371298
TSTK,15,2,35-44,HIS,205,15,199.7732278554877,197.38213683471125,184.17318877344846
TSTK,16,2,35-44,OTH,73,9,69.80284780574011,81.424615082896,84.30986442054541
TSTK,17,1,45-54,NHW,1178,35,1174.1314901592195,1178.742887661454,1218.3432952987448
TSTK,18,1,45-54,NHB,586,25,542.9992164343228,616.8293464753874,545.8182311000746
TSTK,19,1,45-54,HIS,275,17,258.81642390253955,260.7147695808872,293.02862705317244
TSTK,20,1,45-54,OTH,139,12,128.685736255056,132.17918672030618,141.7911598408336
TSTK,21,2,45-54,NHW,1487,38,1472.8009040404027,1439.9884415579586,1487.3844124689276
TSTK,22,2,45-54,NHB,766,28,786.4236945321306,686.5385750274313,814.7486615263275
TSTK,23,2,45-54,HIS,501,23,479.4800436971882,514.0353486937805,489.2067061925384
TSTK,24,2,45-54,OTH,186,14,201.35026978381234,146.37188963260536,179.7902963692851
TSTK,25,1,55-64,NHW,3330,59,3234.377394554356,3271.776694733831,3395.0959575989627
TSTK,26,1,55-64,NHB,1334,37,1246.5668701565219,1326.604377935517,1296.151669710347
TSTK,27,1,55-64,HIS,478,22,449.8420207746539,540.5994091303725,477.50719609157784
TSTK,28,1,55-64,OTH,285,17,289.00824369797243,271.3737667219463,293.2500415419583
TSTK,29,2,55-64,NHW,4372,66,4400.891268259399,4377.296717044658,4309.402524598148
TSTK,30,2,55-64,NHB,1813,43,1797.9835154419434,1870.8589991166855,1831.1972446310367
TSTK,31,2,55-64,HIS,784,29,780.0779973986057,725.9247048248925,818.5489619457537
TSTK,32,2,55-64,OTH,352,19,366.48845456273585,370.9177918830823,328.8490175565891
TSTK,33,1,65-74,NHW,7409,87,7613.764229615287,7441.237612346615,7566.235346591266
TSTK,34,1,65-74,NHB,2000,45,2055.5160788157236,1934.7225298658016,2047.2526828605237
TSTK,35,1,65-74,HIS,813,29,820.0795810875767,827.2863903101254,818.9648355160396
TSTK,36,1,65-74,OTH,531,24,505.3926865851489,514.0655570372493,557.3869090635659
TSTK,37,2,65-74,NHW,8749,94,8802.437911264144,8830.387437138837,8591.330035850033
TSTK,38,2,65-74,NHB,2321,49,2373.6189795923615,2277.0616346427714,2330.759673959931
TSTK,39,2,65-74,HIS,988,32,972.6595230874537,963.5431214159512,987.7842017153289
TSTK,40,2,65-74,OTH,548,24,529.9651179566847,539.698279162408,551.6309723370941
TSTK,41,1,75+,NHW,52401,318,52979.88212148084,52492.90432031888,52351.8037132524
TSTK,42,1,75+,NHB,6388,113,6239.675408013835,6304.9438135899245,6353.4672689676645
TSTK,43,1,75+,HIS,4241,92,4218.44216102429,4165.904583582805,4224.621634157381
TSTK,44,1,75+,OTH,2408,69,2431.2381518840984,2392.103873749883,2393.5720115185445
TSTK,45,2,75+,NHW,30531,247,30245.192054966217,30146.237701941733,30353.604122462275
TSTK,46,2,75+,NHB,3547,84,3627.195694465883,3550.3255100585716,3497.8833494968535
TSTK,47,2,75+,HIS,2668,74,2661.055923532348,2690.9977235248466,2575.282510793774
TSTK,48,2,75+,OTH,1641,58,1773.2059649226326,1575.09332297778,1654.227088155638
UC,1,1,20-34,NHW,413,44,431.45856321191485,330.59214654846494,471.91132788841304
UC,2,1,20-34,NHB,80,18,55.32712517236027,66.47928047283068,87.086800822736
UC,3,1,20-34,HIS,262,27,276.56434210669335,265.5265782416795,283.3005895474767
UC,4,1,20-34,OTH,143,22,151.50092205395123,135.473640463766,105.06796448725426
UC,5,2,20-34,NHW,0,0,0,0,0
UC,6,2,20-34,NHB,0,0,0,0,0
UC,7,2,20-34,HIS,0,0,0,0,0
UC,8,2,20-34,OTH,0,0,0,0,0
UC,9,1,35-44,NHW,1131,68,1290.2455149122989,1025.6724910067903,1036.3133615490028
UC,10,1,35-44,NHB,302,36,248.4667324041671,360.2222532276914,301.0229904563423
UC,11,1,35-44,HIS,767,49,743.3567718763577,681.42378308774,801.7806083295011
UC,12,1,35-44,OTH,523,41,587.9998515938039,630.0182154129395,518.102603599834
UC,13,2,35-44,NHW,0,0,0,0,0
UC,14,2,35-44,NHB,0,0,0,0,0
UC,15,2,35-44,HIS,0,0,0,0,0
UC,16,2,35-44,OTH,0,0,0,0,0
UC,17,1,45-54,NHW,4799,147,4887.239581796231,4780.243153671778,4763.88122223822
UC,18,1,45-54,NHB,570,45,532.4486248794924,522.2924035850334,525.9832006403583
UC,19,1,45-54,HIS,1041,50,1093.182217020801,1103.401791079008,1001.8127603016424
UC,20,1,45-54,OTH,957,50,1003.5854394193638,1004.9613756104917,838.6702598508526
UC,21,2,45-54,NHW,0,0,0,0,0
UC,22,2,45-54,NHB,0,0,0,0,0
UC,23,2,45-54,HIS,0,0,0,0,0
UC,24,2,45-54,OTH,0,0,0,0,0
UC,25,1,55-64,NHW,14795,270,14171.86246872443,15220.653949313042,14474.527995294062
UC,26,1,55-64,NHB,2609,113,2519.4569990700124,2583.116301327171,2490.9213661546446
UC,27,1,55-64,HIS,2390,87,2434.81429139461,2356.4683641679735,2187.4458782610573
UC,28,1,55-64,OTH,2120,92,2222.641269571696,2057.421258839346,2018.6008256032226
UC,29,2,55-64,NHW,0,0,0,0,0
UC,30,2,55-64,NHB,0,0,0,0,0
UC,31,2,55-64,HIS,0,0,0,0,0
UC,32,2,55-64,OTH,0,0,0,0,0
UC,33,1,65-74,NHW,12994,238,12796.970653142273,13187.073249147892,12980.831527528231
UC,34,1,65-74,NHB,1821,81,1858.0369971957823,1838.6269333083987,1783.764919371408
UC,35,1,65-74,HIS,1568,70,1558.7364412467396,1659.1087630163972,1554.4721015198902
UC,36,1,65-74,OTH,831,44,843.8868313739723,824.0747382944717,846.4770218466338
UC,37,2,65-74,NHW,0,0,0,0,0
UC,38,2,65-74,NHB,0,0,0,0,0
UC,39,2,65-74,HIS,0,0,0,0,0
UC,40,2,65-74,OTH,0,0,0,0,0
UC,41,1,75+,NHW,6790,170,6621.7504900470285,6756.010002122105,6775.9051374564315
UC,42,1,75+,NHB,1092,73,1190.7190674143044,1197.8513735541512,1131.7609788230513
UC,43,1,75+,HIS,389,29,379.41688846081496,414.06048178126434,400.1777713515082
UC,44,1,75+,OTH,329,26,344.3418355428575,310.4483975400409,294.28696137257805
UC,45,2,75+,NHW,0,0,0,0,0
UC,46,2,75+,NHB,0,0,0,0,0
UC,47,2,75+,HIS,0,0,0,0,0
UC,48,2,75+,OTH,0,0,0,0,0
AA_medBMI,1,1,20-34,NHW,20,4,15.476008881894911,14.265086658560218,23.01819169362241
AA_medBMI,2,1,20-34,NHB,13,4,10.940415108959844,10.065426289172873,17.876202651663867
AA_medBMI,3,1,20-34,HIS,9,2,9.066994497244794,7.441472500878322,8.072632013752331
AA_medBMI,4,1,20-34,OTH,4,1,3.1308027304247306,3.384616916598538,1.8597495407525724
AA_medBMI,5,2,20-34,NHW,45,6,37.34203405340823,45.835551249890614,40.138913063968616
AA_medBMI,6,2,20-34,NHB,27,5,26.805722896927477,30.22035203230161,25.970753020671456
AA_medBMI,7,2,20-34,HIS,20,5,16.797172355469264,18.591446388190576,18.220850292309006
AA_medBMI,8,2,20-34,OTH,9,1,8.92263076828175,10.896536362529718,8.200891217444168
AA_medBMI,9,1,35-44,NHW,44,8,42.94224682195463,57.340698596140044,53.96128556836638
AA_medBMI,10,1,35-44,NHB,25,6,24.33969790523883,28.245372332723417,22.07271289377018
AA_medBMI,11,1,35-44,HIS,9,2,5.445987742856243,11.17284827398993,9.828832395145568
AA_medBMI,12,1,35-44,OTH,8,1,8.058676384685162,6.989148938793648,7.33072747886157
AA_medBMI,13,2,35-44,NHW,134,12,130.03475181758515,145.75821054552105,128.74785724535232
AA_medBMI,14,2,35-44,NHB,86,10,77.49887110402773,101.5416276844321,85.53175389876807
AA_medBMI,15,2,35-44,HIS,29,6,37.61851177419398,26.900176928592593,27.725235700095634
AA_medBMI,16,2,35-44,OTH,12,4,12.462758049304119,15.544188828849519,18.787955519210886
AA_medBMI,17,1,45-54,NHW,91,10,108.60641898608414,109.83120891146726,105.50140218937628
AA_medBMI,18,1,45-54,NHB,44,7,46.61337680230193,42.632657668816144,55.008849425500486
AA_medBMI,19,1,45-54,HIS,13,4,18.330977633029395,12.179833947311844,5.494571930068279
AA_medBMI,20,1,45-54,OTH,9,1,9.863649352702593,9.0973082598146,9.075891131718873
AA_medBMI,21,2,45-54,NHW,282,18,285.3970266152172,297.6169132988555,272.1717084959955
AA_medBMI,22,2,45-54,NHB,108,11,111.13708739449613,99.23827061002888,108.16834142119319
AA_medBMI,23,2,45-54,HIS,60,8,74.833112542891,64.03458697515003,64.14309680281569
AA_medBMI,24,2,45-54,OTH,23,5,26.25669266144814,21.528806122382573,17.381252894664975
AA_medBMI,25,1,55-64,NHW,244,16,253.23793311773045,263.3502703414191,245.29613605068727
AA_medBMI,26,1,55-64,NHB,81,9,85.9393002708315,71.50211436697428,84.42979670805687
AA_medBMI,27,1,55-64,HIS,22,5,22.896104549137274,22.671759481563605,21.71960671902609
AA_medBMI,28,1,55-64,OTH,15,4,15.671935021551192,14.830033432948154,17.904686861782736
AA_medBMI,29,2,55-64,NHW,774,28,801.0244259635712,771.4193580089287,780.349537219742
AA_medBMI,30,2,55-64,NHB,172,14,186.71678791126627,144.6591373997544,183.87228863571804
AA_medBMI,31,2,55-64,HIS,83,10,92.81013023529535,77.8615735541131,80.29037920052025
AA_medBMI,32,2,55-64,OTH,40,7,40.724619879864854,28.355018395123306,41.51590444997288
AA_medBMI,33,1,65-74,NHW,603,25,600.8083766119529,567.8682604327118,603.7048015830845
AA_medBMI,34,1,65-74,NHB,108,11,117.96438434740148,99.43589183141225,95.5078220140644
AA_medBMI,35,1,65-74,HIS,32,6,34.47806954418092,40.40580224926872,40.919840999031294
AA_medBMI,36,1,65-74,OTH,28,6,28.010359445723616,39.09976046141647,17.50814535453819
AA_medBMI,37,2,65-74,NHW,1143,35,1211.8507988689178,1122.396829675223,1205.0320064377215
AA_medBMI,38,2,65-74,NHB,125,12,134.99708109902784,132.4921535329872,134.23721671688673
AA_medBMI,39,2,65-74,HIS,63,8,69.13644598105785,65.42530076751176,58.79440657545797
AA_medBMI,40,2,65-74,OTH,53,8,56.72513543767645,45.876697404310804,53.066578818130715
AA_medBMI,41,1,75+,NHW,2333,69,2375.9581065906405,2203.900693730872,2322.5295269538415
AA_medBMI,42,1,75+,NHB,215,21,235.15514500558524,205.824893428125,212.58173811725916
AA_medBMI,43,1,75+,HIS,92,14,105.56487864444146,90.3769043943909,93.84933316756243
AA_medBMI,44,1,75+,OTH,92,14,74.75085870341863,78.98027057803586,77.46713517769153
AA_medBMI,45,2,75+,NHW,2128,66,2090.2820358199892,2090.6283051736636,2054.7935554425744
AA_medBMI,46,2,75+,NHB,112,15,114.49340166110909,136.45735919953526,107.53352171619055
AA_medBMI,47,2,75+,HIS,115,16,110.51430372823529,102.15941366454474,107.58742149929638
AA_medBMI,48,2,75+,OTH,90,14,92.07276793897353,89.827480898001,108.3754318363595
AFF_medBMI,1,1,20-34,NHW,0,0,0,0,0
AFF_medBMI,2,1,20-34,NHB,0,0,0,0,0
AFF_medBMI,3,1,20-34,HIS,0,0,0,0,0
AFF_medBMI,4,1,20-34,OTH,0,0,0,0,0
AFF_medBMI,5,2,20-34,NHW,6,2,5.418595789070045,6.500470711014268,8.20974430080918
AFF_medBMI,6,2,20-34,NHB,2,1,2.24993957892638,0.8611609524526369,1.141305159320321
AFF_medBMI,7,2,20-34,HIS,3,1,2.3082530590553056,2.574530038622463,3.6230085203243654
AFF_medBMI,8,2,20-34,OTH,1,1,1.6564520673641399,1.79510355756668,1.0934052664216478
AFF_medBMI,9,1,35-44,NHW,12,4,9.779689921798733,11.528394939778345,12.072199758009285
AFF_medBMI,10,1,35-44,NHB,3,1,3.5403225899646698,3.6659314949095485,3.711896450825325
AFF_medBMI,11,1,35-44,HIS,4,1,2.4406773882530093,3.7779338941297933,3.5264759701832515
AFF_medBMI,12,1,35-44,OTH,2,1,1.668513531703241,2.0507553522019775,2.485975804747787
AFF_medBMI,13,2,35-44,NHW,19,5,19.711664180828123,18.946929218609046,25.15498244017953
AFF_medBMI,14,2,35-44,NHB,11,4,12.772617767427985,7.260713155894066,13.323251183679742
AFF_medBMI,15,2,35-44,HIS,8,2,10.939313545466181,6.245844500313841,9.980009635375033
AFF_medBMI,16,2,35-44,OTH,3,1,2.9455782512571123,4.334772173355337,4.423705374292014
AFF_medBMI,17,1,45-54,NHW,38,7,36.41425310683474,39.830028792058485,30.767715572338886
AFF_medBMI,18,1,45-54,NHB,13,4,8.470933014314125,10.87136630956733,13.904943418715916
AFF_medBMI,19,1,45-54,HIS,9,2,9.819807451906392,7.385239153797436,9.431652384172407
AFF_medBMI,20,1,45-54,OTH,5,1,4.9222131200522155,4.066111907294612,6.419472280437865
AFF_medBMI,21,2,45-54,NHW,100,11,112.59377316819015,98.44919924846585,97.0665899498444
AFF_medBMI,22,2,45-54,NHB,28,6,34.77799968292099,18.72610224082878,23.82861200026294
AFF_medBMI,23,2,45-54,HIS,12,4,14.352185000558478,12.351533188512077,11.181661365550307
AFF_medBMI,24,2,45-54,OTH,9,1,8.877561153489253,9.55186871469139,7.241932761045246
AFF_medBMI,25,1,55-64,NHW,246,16,238.36739708379616,239.05305111675585,239.8676098207313
AFF_medBMI,26,1,55-64,NHB,54,8,61.02653135710676,55.37820065887723,46.45901165471375
AFF_medBMI,27,1,55-64,HIS,16,5,11.467946864778936,14.978748444537255,16.053424926169964
AFF_medBMI,28,1,55-64,OTH,10,4,10.033371706086001,9.567614728686136,12.334116204905085
AFF_medBMI,29,2,55-64,NHW,518,24,504.60477204686936,535.6653174017331,487.90468329906275
AFF_medBMI,30,2,55-64,NHB,100,11,101.53455528415768,102.33997653132865,118.7606197809948
AFF_medBMI,31,2,55-64,HIS,41,7,33.046079064941814,52.57419097773807,45.87525189532502
AFF_medBMI,32,2,55-64,OTH,19,5,16.31573363472247,20.865532720828636,18.821550856375005
AFF_medBMI,33,1,65-74,NHW,1043,33,1065.302633652123,1021.9140909871212,1035.3848848858122
AFF_medBMI,34,1,65-74,NHB,130,12,144.4103357274075,137.70633162667806,147.4429581620447
AFF_medBMI,35,1,65-74,HIS,60,8,57.56574653875996,68.40604789654186,58.52026483009022
AFF_medBMI,36,1,65-74,OTH,55,8,49.2745314097205,67.63519394919366,60.999482806386006
AFF_medBMI,37,2,65-74,NHW,1346,37,1288.3436937327492,1396.765653817157,1332.7416887937661
AFF_medBMI,38,2,65-74,NHB,179,14,167.0162207430034,177.8698319697531,177.04075136317618
AFF_medBMI,39,2,65-74,HIS,80,9,75.70517837728632,81.95308603792574,80.86207368937058
AFF_medBMI,40,2,65-74,OTH,35,6,34.17305512908428,40.53546583150878,28.313894145517196
AFF_medBMI,41,1,75+,NHW,12141,151,12075.330162868198,12098.268710974524,12215.104251477167
AFF_medBMI,42,1,75+,NHB,658,37,630.4518481251366,702.6624795343103,658.9864014245243
AFF_medBMI,43,1,75+,HIS,526,33,497.2492185742179,553.0203398432594,487.0860955439813
AFF_medBMI,44,1,75+,OTH,302,25,282.57722633092334,309.4391154067692,291.2485403835495
AFF_medBMI,45,2,75+,NHW,7200,119,7253.228744518736,7024.6693439093615,7150.472554019836
AFF_medBMI,46,2,75+,NHB,330,26,331.14196177200256,308.28362957443176,331.896927817493
AFF_medBMI,47,2,75+,HIS,271,24,331.48991803775954,279.4626149042131,288.89480024277714
AFF_medBMI,48,2,75+,OTH,163,19,141.85140867081068,153.48163992451558,183.90438968256325
ALL_medBMI,1,1,20-34,NHW,16306,270,16081.347460500563,17118.08649758185,16331.600350134559
ALL_medBMI,2,1,20-34,NHB,2811,106,2963.6740567627994,2892.8014316769604,2890.6560406666804
ALL_medBMI,3,1,20-34,HIS,4457,108,4427.426818829673,4320.835162123253,4241.483277972491
ALL_medBMI,4,1,20-34,OTH,3011,99,3188.7630097983597,2805.7737651108773,2952.495801780982
ALL_medBMI,5,2,20-34,NHW,11184,224,11148.565334160034,11323.22994049383,11208.7932397153
ALL_medBMI,6,2,20-34,NHB,1301,69,1401.4182420586412,1319.4239442987264,1346.1618791841015
ALL_medBMI,7,2,20-34,HIS,3404,93,3402.048436115997,3295.497126124898,3452.8595386933425
ALL_medBMI,8,2,20-34,OTH,1709,74,1652.9537910115462,1743.4368200190763,1678.3401129796025
ALL_medBMI,9,1,35-44,NHW,28642,343,28609.88856031758,28633.032082074722,28560.850542213262
ALL_medBMI,10,1,35-44,NHB,6721,170,6580.9299267602155,6643.285025867203,6616.09735686232
ALL_medBMI,11,1,35-44,HIS,10186,180,10029.973277369116,10083.999355008118,10343.704546619445
ALL_medBMI,12,1,35-44,OTH,7021,150,7124.532436529664,6929.976174084432,6922.2550828611065
